075435,Cherly KaCherly,Soundtrack;Ambient,Time is running out. I'm sure.,Drop a 4 note Soundtrack,2013,0.0
075436,Cherly KaCherly,Soundtrack;Ambient,I can see her. She's at work not even noticing I'm watching,Drop a 4 note Soundtrack,2013,0.0
075437,Cherly KaCherly,Soundtrack;Ambient,I have a proof. The world is a drop of water falling slowly to it's end,Drop a 4 note Soundtrack,2013,0.0
075438,Cherly KaCherly,Soundtrack;Ambient,"She says:""Now that you think the world is ending you seem much happier"". This time I'm fighting back",Drop a 4 note Soundtrack,2013,0.0
075439,Cherly KaCherly,Soundtrack;Ambient,She's leaving home. Not the best timing,Drop a 4 note Soundtrack,2013,0.0
075440,Cherly KaCherly,Soundtrack;Ambient,The drop is hitting the ledge. All that's visible is the city falling apart. She's no where around,Drop a 4 note Soundtrack,2013,0.0
075441,Cherly KaCherly,Soundtrack;Ambient,When I find her we have to swim through the city. The city is dust. We see the world outside the bubble,Drop a 4 note Soundtrack,2013,0.0
075442,Cherly KaCherly,Soundtrack;Ambient,Outside the water drop there's more rain drops. We jump from one to the other on our way to the pond,Drop a 4 note Soundtrack,2013,0.0
075443,Cherly KaCherly,Soundtrack;Ambient,The pond was too far; but we have the small buthtub just for the both of us,Drop a 4 note Soundtrack,2013,0.0
075607,Rho,Ambient,The Last Ocean,Brace For Gravity,2013,-93.1931
075612,Rho,Ambient,Your Sunrise,Brace For Gravity,2013,-93.1931
075692,Cape Canaveral,Pop,Crazy Love,ePop027,2013,12.56761
075745,Kellee Maize,Hip-Hop;Rap,Winding Road,Age of Feminine,2013,-79.997459
075746,Kellee Maize,Hip-Hop;Rap,Age of Feminine,Age of Feminine,2013,-79.997459
075747,Kellee Maize,Hip-Hop;Rap,Story of Me,Age of Feminine,2013,-79.997459
075748,Kellee Maize,Hip-Hop;Rap,Yesterday,Age of Feminine,2013,-79.997459
075749,Kellee Maize,Hip-Hop;Rap,Raja,Age of Feminine,2013,-79.997459
075750,Kellee Maize,Hip-Hop;Rap,Please Remember,Age of Feminine,2013,-79.997459
075751,Kellee Maize,Hip-Hop;Rap,Hawk,Age of Feminine,2013,-79.997459
075752,Kellee Maize,Hip-Hop;Rap,Internal Trouble,Age of Feminine,2013,-79.997459
075754,Kellee Maize,Hip-Hop;Rap,Struggle,Age of Feminine,2013,-79.997459
075755,Kellee Maize,Hip-Hop;Rap,412,Age of Feminine,2013,-79.997459
075762,BLEO,Electronic;Skweee,Loves & Likes,BLackEr than yOur Dad,2013,-76.982094
075763,BLEO,Electronic;Skweee,Lapsedad (Cro-Magnon Swing),BLackEr than yOur Dad,2013,-76.982094
075764,BLEO,Electronic;Skweee,dotdUmmy & The DouBLE D's,BLackEr than yOur Dad,2013,-76.982094
075782,Square People,Rock,I'm Not Lazy,Mysteries and Secrets Unzipped: Soundtrack,2013,0.0
075783,Square People,Rock,Laughing Along,Mysteries and Secrets Unzipped: Soundtrack,2013,0.0
075784,Square People,Rock,Rat Me Out,Mysteries and Secrets Unzipped: Soundtrack,2013,0.0
075785,Square People,Rock,I'm Not Nervous,Mysteries and Secrets Unzipped: Soundtrack,2013,0.0
075786,Square People,Rock,Write it Down,Mysteries and Secrets Unzipped: Soundtrack,2013,0.0
075787,Square People,Rock,Niche Dreams,Mysteries and Secrets Unzipped: Soundtrack,2013,0.0
075788,Square People,Rock,Forget About It,Mysteries and Secrets Unzipped: Soundtrack,2013,0.0
075844,Jonah Rapino,Freak-Folk;Singer-Songwriter,1. Solo Project,X Members No Peddlers 1999,2013,0.0
075862,Jonah Rapino,Freak-Folk;Singer-Songwriter,19. Male Fantasy,X Members No Peddlers 1999,2013,0.0
075866,Jonah Rapino,Freak-Folk;Singer-Songwriter,23. Guitars,X Members No Peddlers 1999,2013,0.0
075869,Jonah Rapino,Freak-Folk;Singer-Songwriter,26. Whistling,X Members No Peddlers 1999,2013,0.0
075883,Colin L. Orchestra,Singer-Songwriter,Doom,Live on WNYU,2013,-73.990364
075903,The Monitors,Rock;Punk;Power-Pop,D.E.S.,The Fired Dept.,2013,-110.969757
075908,The Monitors,Rock;Punk;Power-Pop,Suit and Tie,The Fired Dept.,2013,-110.969757
075925,Tricky Diesel,Hip-Hop;Hip-Hop Beats,Don't You Worry,Give Me a Beat,2013,0.0
075926,Tricky Diesel,Hip-Hop;Hip-Hop Beats,Heat,Give Me a Beat,2013,0.0
075927,Tricky Diesel,Hip-Hop;Hip-Hop Beats,Bullit,Give Me a Beat,2013,0.0
075928,Tricky Diesel,Hip-Hop;Hip-Hop Beats,Yup,Give Me a Beat,2013,0.0
075929,Tricky Diesel,Hip-Hop;Hip-Hop Beats,Dark Kingdom,Give Me a Beat,2013,0.0
075930,Tricky Diesel,Hip-Hop;Hip-Hop Beats,Freestyle Joint,Give Me a Beat,2013,0.0
075931,Tricky Diesel,Hip-Hop;Hip-Hop Beats,King of the Streets,Give Me a Beat,2013,0.0
075932,Tricky Diesel,Hip-Hop;Hip-Hop Beats,World of Concrete,Give Me a Beat,2013,0.0
075933,Tricky Diesel,Hip-Hop;Hip-Hop Beats,My Love,Give Me a Beat,2013,0.0
075935,Tricky Diesel,Hip-Hop;Hip-Hop Beats,Still Balling,Give Me a Beat,2013,0.0
075936,Tricky Diesel,Hip-Hop;Hip-Hop Beats,Trying to Understand,Give Me a Beat,2013,0.0
075937,Tricky Diesel,Hip-Hop;Hip-Hop Beats,So Much Pain,Give Me a Beat,2013,0.0
075975,Miquel Parera Jaques,Experimental;Drone,NXPiano001_Score01a-2012-12-23_03_36_01,nx011,2013,0.0
076036,Nicolas Tic Tac,Field Recordings;Sound Art,Culotte guitare,Téte de MO,2013,0.0
076069,Koliadnyky of Kryvorivnia,International;Europe,Still the River Flows (Rhyming Song),Live on Airborne Event with Dan Bodah 12/24/12,2013,24.90939
076071,Koliadnyky of Kryvorivnia,International;Europe,Duda (Bagpipes),Live on Airborne Event with Dan Bodah 12/24/12,2013,24.90939
076072,Koliadnyky of Kryvorivnia,International;Europe,Greeting Tune,Live on Airborne Event with Dan Bodah 12/24/12,2013,24.90939
076073,Koliadnyky of Kryvorivnia,International;Europe,Arkan (Men's Dance),Live on Airborne Event with Dan Bodah 12/24/12,2013,24.90939
076074,Koliadnyky of Kryvorivnia,International;Europe,Jaw Harps,Live on Airborne Event with Dan Bodah 12/24/12,2013,24.90939
076075,Koliadnyky of Kryvorivnia,International;Europe,Tylynka (Overture Flute),Live on Airborne Event with Dan Bodah 12/24/12,2013,24.90939
076076,Koliadnyky of Kryvorivnia,International;Europe,Tsymbaly Solo,Live on Airborne Event with Dan Bodah 12/24/12,2013,24.90939
076077,Koliadnyky of Kryvorivnia,International;Europe,Hutsulka (Dance Number),Live on Airborne Event with Dan Bodah 12/24/12,2013,24.90939
076078,Koliadnyky of Kryvorivnia,International;Europe,Koliada: Good Evening (with Lemon Bucket Orkestra members),Live on Airborne Event with Dan Bodah 12/24/12,2013,24.90939
076079,Koliadnyky of Kryvorivnia,International;Europe,Kruhliyek (Round Dance for Bees) & Ples (Well Wishes),Live on Airborne Event with Dan Bodah 12/24/12,2013,24.90939
076121,Happy Prescriptions,Rock;Garage,Feed,Lights E.P.,2013,-122.675629
076128,Broke For Free,Pop,Budding,Gold Can Stay,2013,-122.0307963
076129,Broke For Free,Pop,942 Miles,Gold Can Stay,2013,-122.0307963
076130,Broke For Free,Pop,The Gold Lining,Gold Can Stay,2013,-122.0307963
076131,Broke For Free,Pop,Things To Come,Gold Can Stay,2013,-122.0307963
076363,Circus Marcus,Instrumental,Valse du tout au fond,Piano du pauvre,2013,-6.001813
076375,Eric Boros,Noise;Experimental;Improv,Go Down To The River,Works 2006-2007,2013,0.0
076381,Eric Boros,Noise;Experimental;Improv,Angry Sock Puppet,Works 2006-2007,2013,0.0
076437,Misay Day,Folk,Southside,Below the Green,2013,-97.742981
076440,Misay Day,Folk,Imaginary Blues,Below the Green,2013,-97.742981
076654,Decktonic,Techno;House;Chip Music,Forgotten Machines,Forgotten Machines,2013,-74.007124
076659,Decktonic,Techno;House;Chip Music,Future Music,Forgotten Machines,2013,-74.007124
077517,The Fucked Up Beat,Avant-Garde;Experimental;Sound Collage,The Terror From Beyond!/ who traveled down highways of space and time,Roswell Radio Cult,2013,-74.007124
077519,The Fucked Up Beat,Avant-Garde;Experimental;Sound Collage,Radio Cult/ who disappeared into the volcanoes of Mexico,Roswell Radio Cult,2013,-74.007124
077521,The Fucked Up Beat,Avant-Garde;Experimental;Sound Collage,The Dark Fields of Nevada/ who dreamt and made incarnate gaps in time and space,Roswell Radio Cult,2013,-74.007124
077522,The Fucked Up Beat,Avant-Garde;Experimental;Sound Collage,The Odyssey of Flight 33/ We Build Ancient Ruins!,Roswell Radio Cult,2013,-74.007124
077523,The Fucked Up Beat,Avant-Garde;Experimental;Sound Collage,Mystery Aircraft Lost in Fog over California Canyons / Holy the Stock Market filled with the millions!,Roswell Radio Cult,2013,-74.007124
077564,Bryyn,Pop,Abba Ingee,netBloc Vol. 41: Brought to you by the numerals 4 and 1,2013,0.0
077571,Apex Realm,Hip-Hop,Float,netBloc Vol. 41: Brought to you by the numerals 4 and 1,2013,0.0
077572,Evils That Never Came,Pop,The Watchers,netBloc Vol. 41: Brought to you by the numerals 4 and 1,2013,-118.211113
077952,Decktonic,Techno;House;Chip Music;Dubstep,Night Drive (Forrest James Remix),Decktonic and Jake Allison Present Z-Saber and Night Drive Remixed,2013,-74.007124
078038,Twins of El Dorado,Experimental;Sound Art,"""Cats""/Interlude",Live on WFMU's Airborne Event with Dan Bodah - Jan 14. 2013,2013,0.0
078156,Burning Bright,Hip-Hop,Stardust,Burning Bright EP,2013,-3.188267
078213,Howie Mitchell,Folk,Psaltery Piece,Howie Mitchell - Singles,2013,-77.031959
078516,The Custodian of Records,Hip-Hop,Rashad & Confidence-The City (No Contest Mix),The Remixes Vol. 2,2013,0.0
078833,Stray,Hip-Hop;Nerdcore;Alternative Hip-Hop,Akuma,O Diabo,2013,-8.61361
078834,Stray,Hip-Hop;Nerdcore;Alternative Hip-Hop,O Demónio,O Diabo,2013,-8.61361
078839,Stray,Hip-Hop;Nerdcore;Alternative Hip-Hop,Cascos,O Diabo,2013,-8.61361
078841,Stray,Hip-Hop;Nerdcore;Alternative Hip-Hop,Martelo das Feiticeiras,O Diabo,2013,-8.61361
078843,Stray,Hip-Hop;Nerdcore;Alternative Hip-Hop,Chewbacca,Coraçãozinho de Satã,2013,-8.61361
078845,Stray,Hip-Hop;Nerdcore;Alternative Hip-Hop,Nuvem Mágica,Coraçãozinho de Satã,2013,-8.61361
078847,Stray,Hip-Hop;Nerdcore;Alternative Hip-Hop,Como Uma Lesma,Coraçãozinho de Satã,2013,-8.61361
078848,Stray,Hip-Hop;Nerdcore;Alternative Hip-Hop,Sola Vermelha,Coraçãozinho de Satã,2013,-8.61361
078849,Stray,Hip-Hop;Nerdcore;Alternative Hip-Hop,Cipralex (c/ Pulso),Coraçãozinho de Satã,2013,-8.61361
078850,Stray,Hip-Hop;Nerdcore;Alternative Hip-Hop,Kamehameha (c/ J-K),Coraçãozinho de Satã,2013,-8.61361
078851,Stray,Hip-Hop;Nerdcore;Alternative Hip-Hop,Chuço,Coraçãozinho de Satã,2013,-8.61361
078852,Stray,Hip-Hop;Nerdcore;Alternative Hip-Hop,Âncora (c/ Manel Cruz),Coraçãozinho de Satã,2013,-8.61361
078984,The Custodian of Records,Hip-Hop,Big Father,Burton Music,2013,0.0
078998,The Custodian of Records,Hip-Hop,Now Dance,Burton Music,2013,0.0
079087,Bob Meanza,Avant-Garde;Experimental,Le Stanze Del Transistor,Three Diamond Ohms,2013,0.0
079575,Games,Rock;Garage;Power-Pop,Take A Dare,"Live on WFMU's The Evan ""Funk"" Davies Show 01-30-13",2013,-73.990356
079593,Srch Party,Folk,80's,Live on WFMU's The Long Rally with Scott McDowell - Feb 1; 2013,2013,-75.809109
079605,trollhead,Electronic;Dubstep,Trolls in Dub,Trolls in Dub,2013,4.47677
079606,trollhead,Electronic;Dubstep,Snurker,Trolls in Dub,2013,4.47677
079610,Ill Papa Giraffe,Hip-Hop,Better Believe It,Ill Papa Giraffe,2013,0.0
079616,Ill Papa Giraffe,Hip-Hop,Call To Action,Ill Papa Giraffe,2013,0.0
079741,YELLOW CHAIR,Experimental Pop,LAB CLINICIAN's DAY TRIP,Bethesda / Cents (2013),2013,-74.024689
079973,Alexei Biryukoff,Field Recordings,Night Fire,Phonography Compendium 2,2013,0.0
079975,Emanuele Costantini,Field Recordings,ITA Meda - Milano - Ambience Ext Italy Birds Children IRCA,Phonography Compendium 2,2013,0.0
079977,Emanuele Costantini,Field Recordings,ITA Meda - Milano - Ambience Ext Italy Traffic Passing By Holcim,Phonography Compendium 2,2013,0.0
079978,Emanuele Costantini,Field Recordings,ITA Meda - Milano - Ambience Ext Italy Traffic Rondo Bennet,Phonography Compendium 2,2013,0.0
079985,Hudson,Folk;Singer-Songwriter,Go East Young Man,Eastward,2013,-122.471222
079986,Hudson,Folk;Singer-Songwriter,Woven Saddle,Eastward,2013,-122.471222
079988,Hudson,Folk;Singer-Songwriter,Mountain Meadows,Eastward,2013,-122.471222
079990,Hudson,Folk;Singer-Songwriter,Pursuit Through Grouse Canyon,Eastward,2013,-122.471222
079995,Hudson,Folk;Singer-Songwriter,Two Sun Mountain,Eastward,2013,-122.471222
080000,Brock Tyler,Folk;Singer-Songwriter,City Lights,Lights,2013,-113.490356
080001,Brock Tyler,Folk;Singer-Songwriter,The Stars On Your Way,Lights,2013,-113.490356
080002,Brock Tyler,Folk;Singer-Songwriter,Morning Flowers,Lights,2013,-113.490356
080003,Brock Tyler,Folk;Singer-Songwriter,Mountainside,Lights,2013,-113.490356
080004,Brock Tyler,Folk;Singer-Songwriter,Frenchman Valley,Lights,2013,-113.490356
080005,Brock Tyler,Folk;Singer-Songwriter,My Love For You,Lights,2013,-113.490356
080035,Damage it,Punk;Hardcore,Bike - Punx,Youth & Punx,2013,44.73819
080293,AWOL,Hip-Hop,HipHop Junkfood,Jackin4Beats,2013,-74.4056612
080341,Brazda,International;Balkan,Druzhkina Dvora,Live at the 2013 Golden Festival,2013,-74.007124
080351,Nikolay Kolev,Balkan,Na Bos Krak,Live at the 2013 Golden Festival,2013,0.0
080389,A. P. Vague,Ambient,a1,Empty Rooms,2013,-75.162454
080402,A. P. Vague,Ambient,b3,Empty Rooms vol. 2,2013,-75.162454
080515,Jahzzar,Instrumental,Alarm,Crime Scene,2013,-5.663799
080516,Jahzzar,Instrumental,Battle,Crime Scene,2013,-5.663799
080517,Jahzzar,Instrumental,Breaking Bad,Crime Scene,2013,-5.663799
080518,Jahzzar,Instrumental,Change,Crime Scene,2013,-5.663799
080519,Jahzzar,Instrumental,T800,Crime Scene,2013,-5.663799
080520,Jahzzar,Instrumental,Thin Line,Crime Scene,2013,-5.663799
080611,S.J. Mellia,Experimental,Zucotic        Co Prod with form No Drums Version 2005,10 Yrs Of Wilderness Vol 1,2013,0.0
080680,Black Sea Hotel,Balkan,Snoshti Sum Libe,Live at the 2013 Golden Festival,2013,-73.990364
080686,Black Sea Hotel,Balkan,Spava Mi Se,Live at the 2013 Golden Festival,2013,-73.990364
080687,Black Sea Hotel,Balkan,Malka Moma,Live at the 2013 Golden Festival,2013,-73.990364
080693,Yale Women's Slavic Chorus,International;Balkan,Dva Konya Vodam,Live at the 2013 Golden Festival,2013,0.0
080694,Yale Women's Slavic Chorus,International;Balkan,Za Garogu,Live at the 2013 Golden Festival,2013,0.0
080695,Yale Women's Slavic Chorus,International;Balkan,Vo Naše Selo,Live at the 2013 Golden Festival,2013,0.0
080696,Yale Women's Slavic Chorus,International;Balkan,Tskcno snuri,Live at the 2013 Golden Festival,2013,0.0
080697,Yale Women's Slavic Chorus,International;Balkan,Sednalo e Djore Dos,Live at the 2013 Golden Festival,2013,0.0
080751,Gogofski,Balkan,More Chcho Reche,Live at the 2013 Golden Festival,2013,0.0
080753,Gogofski,Balkan,Medley: Sadila Jana; Davaj Me,Live at the 2013 Golden Festival,2013,0.0
080754,Gogofski,Balkan,Ne Si Jo Prodavaj Chiflikot,Live at the 2013 Golden Festival,2013,0.0
080755,Gogofski,Balkan,Fato Mori,Live at the 2013 Golden Festival,2013,0.0
080756,Gogofski,Balkan,Chaje Shukarije,Live at the 2013 Golden Festival,2013,0.0
080758,Rozsa has become... Madárka,Europe;Romany (Gypsy);Klezmer,O Postaris Avel (Gypsy),Live at the 2013 Golden Festival,2013,-74.323589
080765,Rozsa has become... Madárka,Europe;Romany (Gypsy);Klezmer,Fa Nye Mama (Romanian),Live at the 2013 Golden Festival,2013,-74.323589
080766,Rozsa has become... Madárka,Europe;Romany (Gypsy);Klezmer,Opa Cupa (Balkan Gypsy),Live at the 2013 Golden Festival,2013,-74.323589
080772,Zlatni Makedoncinja,International;Romany (Gypsy);Turkish,Svadba Golema,Live at the 2013 Golden Festival,2013,0.0
080773,Zlatni Makedoncinja,International;Romany (Gypsy);Turkish,Pajdusko,Live at the 2013 Golden Festival,2013,0.0
080774,Zlatni Makedoncinja,International;Romany (Gypsy);Turkish,Eleno,Live at the 2013 Golden Festival,2013,0.0
080775,Zlatni Makedoncinja,International;Romany (Gypsy);Turkish,Stani Mome,Live at the 2013 Golden Festival,2013,0.0
080776,Zlatni Makedoncinja,International;Romany (Gypsy);Turkish,Milionerce Dada Sali,Live at the 2013 Golden Festival,2013,0.0
080793,Ostin,IDM;Trip-Hop;Chill-out,Spirit,Delirium,2013,-74.679494
080833,Origami Repetika,Chiptune,kind gentle beautiful person,Little Bumble,2013,-75.121309
080834,Origami Repetika,Chiptune,4c iced tea,Little Bumble,2013,-75.121309
080835,Origami Repetika,Chiptune,tuffet,Little Bumble,2013,-75.121309
080836,Origami Repetika,Chiptune,mighty lilbumble bee,Little Bumble,2013,-75.121309
081033,Lazer Boy,Freak-Folk,lullaby,The Broken Needle EP,2013,-1.54658
081037,Lazer Boy,Freak-Folk,together we are beautiful,The Broken Needle EP,2013,-1.54658
081071,Nick Kuepfer,Avant-Garde;Experimental,Ladybugs on Window; Spraypaint on Deer Carcass,Live on CKUT's Montreal Sessions March 26; 2013,2013,-73.554431
081082,Jacco Gardner,Psych-Folk,Where Will You Go,"Live on WFMU's The Evan ""Funk"" Davies Show - March 27; 2013",2013,5.0521
081083,Jacco Gardner,Psych-Folk,Cabinet Of Curiosities,"Live on WFMU's The Evan ""Funk"" Davies Show - March 27; 2013",2013,5.0521
081084,Jacco Gardner,Psych-Folk,A House On The Moon,"Live on WFMU's The Evan ""Funk"" Davies Show - March 27; 2013",2013,5.0521
081085,Jacco Gardner,Psych-Folk,Summer's Game,"Live on WFMU's The Evan ""Funk"" Davies Show - March 27; 2013",2013,5.0521
081189,Ak'chamel; The Giver of Illness,Avant-Garde;Experimental,Slalom (Ennio Morricone),Old Norse Mara,2013,-95.369782
081193,Tactus,Dubstep,Dancing Bruise,Change EP,2013,0.0
081194,Tactus,Dubstep,Buleriass Shake,Change EP,2013,0.0
081195,Tactus,Dubstep,Shake Service,Change EP,2013,0.0
081362,Maya Solovéy,Holiday;Christmas,Silent Night,Midwinter,2013,-74.007124
081365,Maya Solovéy,Holiday;Christmas,Little Drummer Boy,Midwinter,2013,-74.007124
081436,Podington Bear,Soundtrack,Broken Branch,Duets,2013,-122.6762071
081457,Podington Bear,Soundtrack,Forecasting,Solo Instruments,2013,-122.6762071
081485,Podington Bear,Soundtrack,Low Jack,Backbeat,2013,-122.6762071
081491,Podington Bear,Soundtrack,Arp and Piano Beat,Background,2013,-122.6762071
081512,Podington Bear,Soundtrack,Simpler,Background,2013,-122.6762071
081523,Podington Bear,Soundtrack,Twinkletoes,Background,2013,-122.6762071
081543,Podington Bear,Soundtrack,GUI,Driving,2013,-122.6762071
081554,Podington Bear,Soundtrack,QuasarGroove,Driving,2013,-122.6762071
081555,Podington Bear,Soundtrack,Rabbiting,Driving,2013,-122.6762071
081565,Podington Bear,Soundtrack,Baile,Equatorial,2013,-122.6762071
081576,Podington Bear,Soundtrack,Winjammer,Equatorial,2013,-122.6762071
081586,Podington Bear,Soundtrack,Molasses,Grit,2013,-122.6762071
081600,Podington Bear,Soundtrack,Euphoric,Inspiring,2013,-122.6762071
081612,Podington Bear,Soundtrack,Better Times Ahead,Joyful,2013,-122.6762071
081613,Podington Bear,Soundtrack,Bwip,Joyful,2013,-122.6762071
081623,Podington Bear,Soundtrack,Whistle Work,Joyful,2013,-122.6762071
081638,Podington Bear,Soundtrack,Brightening,Panoramic / Ambient,2013,-122.6762071
081650,Podington Bear,Soundtrack,Loaming Pulse,Panoramic / Ambient,2013,-122.6762071
081660,Podington Bear,Soundtrack,Swollen Cloud,Panoramic / Ambient,2013,-122.6762071
081781,Podington Bear,Soundtrack,Like Brigade,Tender,2013,-122.6762071
081782,Podington Bear,Soundtrack,Love Sprouts,Tender,2013,-122.6762071
081792,Podington Bear,Soundtrack,Wellness,Tender,2013,-122.6762071
081802,Podington Bear,Soundtrack,Lola,Thoughtful,2013,-122.6762071
081803,Podington Bear,Soundtrack,Not Much,Thoughtful,2013,-122.6762071
081814,Podington Bear,Soundtrack,Dimlight,Woodwinds,2013,-122.6762071
081868,Expert In Mental,Electronic;Glitch;IDM,Pavillon Dubstep,[50+1] An Electronic Swindle,2013,0.0
081895,The Travelling Mongoose,Field Recordings;Sound Art,Somewhere in Scotland,Field-Recordings from GARGANTUA tour,2013,0.0
081938,Jenny O.,Folk;Singer-Songwriter,In Our Hands,Live on WFMU with Irwin - April 3; 2013,2013,0.0
081945,Jenny O.,Folk;Singer-Songwriter,Sugar,Live on WFMU with Irwin - April 3; 2013,2013,0.0
081946,Jenny O.,Folk;Singer-Songwriter,Good Love,Live on WFMU with Irwin - April 3; 2013,2013,0.0
081988,Podington Bear,Soundtrack,Dolphin Waltz,Curious,2013,-122.6762071
081999,Podington Bear,Soundtrack,Lope-Trip,Curious,2013,-122.6762071
082157,BOPD,Soundtrack;Ambient,Recruitment Gong (Instrumental),Mann ist Mann,2013,-74.4056612
082231,Richard Jonas,Field Recordings;Experimental;Sound Collage,Cold play in goffertpark,Masker III,2013,0.0
082237,Richard Jonas,Field Recordings;Experimental;Sound Collage,Impulse Workout,Masker III,2013,0.0
082242,Richard Jonas,Field Recordings;Experimental;Musique Concrete,Impulse Workout,Stekkerspel,2013,0.0
082250,Richard Jonas,Field Recordings;Experimental;Musique Concrete,80.56.20.28,Stekkerspel,2013,0.0
082410,Elvis Herod,Novelty,Clutterbuck,Elvis Herod's Pork Belly Rumble,2013,0.0
082462,Throwing Muses,Rock,Stand Up,Live on Noise from Neville 1985,2013,-95.712891
082464,Throwing Muses,Rock,Not Too Soon,Live on Noise from Neville 1985,2013,-95.712891
082505,Entertainment for the Braindead,Folk,Solitude,netBloc Vol. 42: Life; The Universe & Everything,2013,0.0
082507,Pete Lund,Folk,Time Lines,netBloc Vol. 42: Life; The Universe & Everything,2013,0.0
082628,Herbata,Reggae - Dub,WorldToday (Original version),World Today,2013,0.0
082629,Herbata,Reggae - Dub,WorldToday (Chalart58 version),World Today,2013,0.0
082630,Herbata,Reggae - Dub,WorldToday (Pope version),World Today,2013,0.0
082631,Herbata,Reggae - Dub,WorldToday (La Crema version - Herbata Vocal Rework),World Today,2013,0.0
082778,The Impossebulls,Hip-Hop,Bad Business,Made by History (Decade One: 2000-2010),2013,0.0
082780,The Impossebulls,Hip-Hop,World Full of Sadness,Made by History (Decade One: 2000-2010),2013,0.0
082881,Fields Ohio,Experimental;Sound Collage,Strange Things Will Happen on Interstate 70,Fields of Ohio,2013,0.0
082886,Fields Ohio,Experimental;Sound Collage,Mid-American Chant/ Winter of Song,Fields of Ohio,2013,0.0
082890,Fields Ohio,Experimental;Sound Collage,1919 Cleveland May Day Riots/ Buried in the Serpent Mounds,Fields of Ohio,2013,0.0
082892,Mice Parade,Folk,Warm Hand in Farmland,Live on WFMU's 100% Whatever with Mary Wing - March 21; 2013,2013,0.0
082893,Mice Parade,Folk,Double Dolphins On The Nickel,Live on WFMU's 100% Whatever with Mary Wing - March 21; 2013,2013,0.0
082914,krackatoa,Soundtrack,Bonnies Theme,Dining On Backs of the Brave,2013,174.77042
082915,krackatoa,Soundtrack,Dining on Backs of the Brave,Dining On Backs of the Brave,2013,174.77042
082916,krackatoa,Soundtrack,Chasing Butterflies into the Snow,Dining On Backs of the Brave,2013,174.77042
082917,krackatoa,Soundtrack,Handguns in Heaven,Dining On Backs of the Brave,2013,174.77042
082918,krackatoa,Soundtrack,Ascent of Sham,Dining On Backs of the Brave,2013,174.77042
082919,krackatoa,Soundtrack,Corporate Conga Line,Dining On Backs of the Brave,2013,174.77042
082920,krackatoa,Soundtrack,Opus Delorean,Dining On Backs of the Brave,2013,174.77042
082921,krackatoa,Soundtrack,Crawling Down Walls,Dining On Backs of the Brave,2013,174.77042
082928,krackatoa,Soundtrack,Diwali Charlie,Dining On Backs of the Brave,2013,174.77042
082929,krackatoa,Soundtrack,Horizon Mine,Dining On Backs of the Brave,2013,174.77042
082930,krackatoa,Soundtrack,Opotiki Over and Out,Dining On Backs of the Brave,2013,174.77042
082931,krackatoa,Soundtrack,Hefty Leftie Drop Attack,Dining On Backs of the Brave,2013,174.77042
082932,krackatoa,Soundtrack,Blank DNA of Reverence,Dining On Backs of the Brave,2013,174.77042
083437,Keaton Henson,Folk,You Don't Know How Lucky You Are,Live on WFMU's Shrunken Planet with Jeffrey Davison - April 20; 2013,2013,0.0
083438,Keaton Henson,Folk,Sweetheart What Have You Done To Us,Live on WFMU's Shrunken Planet with Jeffrey Davison - April 20; 2013,2013,0.0
083439,Keaton Henson,Folk,Lying To You,Live on WFMU's Shrunken Planet with Jeffrey Davison - April 20; 2013,2013,0.0
083440,Keaton Henson,Folk,You,Live on WFMU's Shrunken Planet with Jeffrey Davison - April 20; 2013,2013,0.0
083507,Julia Holter,Synth Pop,Betsy On The Roof,Live on WFMU's Dark Night of the Soul with Julie - April 25; 2013,2013,0.0
083509,Julia Holter,Synth Pop,When The Sea Called Me Home,Live on WFMU's Dark Night of the Soul with Julie - April 25; 2013,2013,0.0
083511,Julia Holter,Synth Pop,Our Sorrows,Live on WFMU's Dark Night of the Soul with Julie - April 25; 2013,2013,0.0
083512,Julia Holter,Synth Pop,Marienbad,Live on WFMU's Dark Night of the Soul with Julie - April 25; 2013,2013,0.0
083558,Underling,Hip-Hop,carnival,Underling LP,2013,0.0
083600,BOPD,Soundtrack,Farm Montage (Instrumental),Old Paper Houses Soundtrack,2013,-74.4056612
083612,BOPD,Soundtrack;Ambient,New England is Interesting (reprise),Old Paper Houses Soundtrack,2013,-74.4056612
083613,BOPD,Soundtrack;Ambient,New England Dawn Salendro,Old Paper Houses Soundtrack,2013,-74.4056612
083715,Cullah,Hip-Hop,J6 On The Rising Sun,All The Cullahs Of The Rainbow,2013,-87.9064736
083717,Cullah,Hip-Hop,Ninety Six,All The Cullahs Of The Rainbow,2013,-87.9064736
083718,Cullah,Hip-Hop,Behemothian Rhapsody,All The Cullahs Of The Rainbow,2013,-87.9064736
083719,Cullah,Hip-Hop,Running Woman,All The Cullahs Of The Rainbow,2013,-87.9064736
083789,Brutal Whiskers,Death-Metal;Hardcore,Шизофрени�?,Fallen world,2013,0.0
083790,Brutal Whiskers,Death-Metal;Hardcore,Падший мир,Fallen world,2013,0.0
083791,Brutal Whiskers,Death-Metal;Hardcore,Узник,Fallen world,2013,0.0
083898,Rod Rivers and the Big Action Sound,Avant-Garde;Experimental;Sound Poetry,The Splendor of Love,The Wonderful and the Obscure Volume 1: Rodd Keith,2013,0.0
083903,Rodd Rogers,Avant-Garde;Experimental;Sound Poetry,Rock And Roll Is Back Again,The Wonderful and the Obscure Volume 1: Rodd Keith,2013,0.0
